Participant,Condition,Trial_Number,Target_EventID,Choice,Source_mentioned,Goal_mentioned,Condition Count:,,
21,NonLinguistic_List2a_Source_Change,1,Beetle,different,,,,,
21,NonLinguistic_List2a_Source_Change,2,Car,same,,,,,
21,NonLinguistic_List2a_Source_Change,3,Snake,same,,,,,
21,NonLinguistic_List2a_Source_Change,4,Helicopter,same,,,,,
21,NonLinguistic_List2a_Source_Change,5,Fairy,same,,,,,
21,NonLinguistic_List2a_Source_Change,6,Girl,same,,,,,
21,NonLinguistic_List2a_Source_Change,7,Horse,same,,,,,
21,NonLinguistic_List2a_Source_Change,8,Oldlady,different,,,,,
21,NonLinguistic_List2a_Source_Change,9,Hamster,same,,,,,
21,NonLinguistic_List2a_Source_Change,10,Ghost,same,,,,,
21,NonLinguistic_List2a_Source_Change,11,Butterfly,same,,,,,
21,NonLinguistic_List2a_Source_Change,12,Cow,same,,,,,
21,NonLinguistic_List2a_Source_Change,13,Chicken,different,,,,,
21,NonLinguistic_List2a_Source_Change,14,Man,different,,,,,
21,NonLinguistic_List2a_Source_Change,15,Pigeon,different,,,,,
21,NonLinguistic_List2a_Source_Change,16,Police,same,,,,,
21,NonLinguistic_List2a_Source_Change,17,Pig,same,,,,,
21,NonLinguistic_List2a_Source_Change,18,Cat,same,,,,,
21,NonLinguistic_List2a_Source_Change,19,Witch,same,,,,,
21,NonLinguistic_List2a_Source_Change,20,Farmer,same,,,,,
21,NonLinguistic_List2a_Source_Change,21,Bunny,same,,,,,
21,NonLinguistic_List2a_Source_Change,22,Turtle,same,,,,,
21,NonLinguistic_List2a_Source_Change,23,Boy,same,,,,,
21,NonLinguistic_List2a_Source_Change,24,Spider,same,,,,,
21,NonLinguistic_List2a_Source_Change,25,Frog,same,,,,,
21,NonLinguistic_List2a_Source_Change,26,Squirrel,different,,,,,
21,NonLinguistic_List2a_Source_Change,27,Dog,same,,,,,
21,NonLinguistic_List2a_Source_Change,28,Dolphin,same,,,,,
22,Linguistic_List2a_Goal_Change,1,Beetle,same,1,1,,,
22,Linguistic_List2a_Goal_Change,2,Car,same,0,1,,,
22,Linguistic_List2a_Goal_Change,3,Snake,same,1,1,,,
22,Linguistic_List2a_Goal_Change,4,Helicopter,same,0,1,,,
22,Linguistic_List2a_Goal_Change,5,Fairy,different,1,1,,,
22,Linguistic_List2a_Goal_Change,6,Girl,same,0,1,,,
22,Linguistic_List2a_Goal_Change,7,Horse,same,1,1,,,
22,Linguistic_List2a_Goal_Change,8,Oldlady,same,0,1,,,
22,Linguistic_List2a_Goal_Change,9,Hamster,same,1,1,,,
22,Linguistic_List2a_Goal_Change,10,Ghost,same,0,1,,,
22,Linguistic_List2a_Goal_Change,11,Butterfly,different,1,1,,,
22,Linguistic_List2a_Goal_Change,12,Cow,same,0,1,,,
22,Linguistic_List2a_Goal_Change,13,Chicken,different,1,1,,,
22,Linguistic_List2a_Goal_Change,14,Man,same,0,1,,,
22,Linguistic_List2a_Goal_Change,15,Pigeon,different,1,1,,,
22,Linguistic_List2a_Goal_Change,16,Police,different,0,1,,,
22,Linguistic_List2a_Goal_Change,17,Pig,different,1,1,,,
22,Linguistic_List2a_Goal_Change,18,Cat,same,0,1,,,
22,Linguistic_List2a_Goal_Change,19,Witch,different,1,1,,,
22,Linguistic_List2a_Goal_Change,20,Farmer,same,0,1,,,
22,Linguistic_List2a_Goal_Change,21,Bunny,same,1,0,,,
22,Linguistic_List2a_Goal_Change,22,Turtle,same,1,1,,,
22,Linguistic_List2a_Goal_Change,23,Boy,same,0,1,,,
22,Linguistic_List2a_Goal_Change,24,Spider,different,1,1,,,
22,Linguistic_List2a_Goal_Change,25,Frog,same,1,1,,,
22,Linguistic_List2a_Goal_Change,26,Squirrel,different,1,1,,,
22,Linguistic_List2a_Goal_Change,27,Dog,same,0,1,,,
22,Linguistic_List2a_Goal_Change,28,Dolphin,different,1,1,,,
23,Linguistic_List2b_Goal_Change,1,Dolphin,different,1,1,,,
23,Linguistic_List2b_Goal_Change,2,Dog,same,0,1,,,
23,Linguistic_List2b_Goal_Change,3,Squirrel,different,1,1,,,
23,Linguistic_List2b_Goal_Change,4,Frog,different,1,1,,,
23,Linguistic_List2b_Goal_Change,5,Spider,different,1,1,,,
23,Linguistic_List2b_Goal_Change,6,Boy,same,0,1,,,
23,Linguistic_List2b_Goal_Change,7,Turtle,different,1,1,,,
23,Linguistic_List2b_Goal_Change,8,Bunny,different,1,1,,,
23,Linguistic_List2b_Goal_Change,9,Farmer,same,0,1,,,
23,Linguistic_List2b_Goal_Change,10,Witch,different,1,1,,,
23,Linguistic_List2b_Goal_Change,11,Cat,different,0,1,,,
23,Linguistic_List2b_Goal_Change,12,Pig,different,1,1,,,
23,Linguistic_List2b_Goal_Change,13,Police,same,0,1,,,
23,Linguistic_List2b_Goal_Change,14,Pigeon,different,1,1,,,
23,Linguistic_List2b_Goal_Change,15,Man,different,0,1,,,
23,Linguistic_List2b_Goal_Change,16,Chicken,different,1,1,,,
23,Linguistic_List2b_Goal_Change,17,Cow,same,0,1,,,
23,Linguistic_List2b_Goal_Change,18,Butterfly,different,1,1,,,
23,Linguistic_List2b_Goal_Change,19,Ghost,same,0,1,,,
23,Linguistic_List2b_Goal_Change,20,Hamster,different,1,1,,,
23,Linguistic_List2b_Goal_Change,21,Oldlady,different,0,1,,,
23,Linguistic_List2b_Goal_Change,22,Horse,different,1,1,,,
23,Linguistic_List2b_Goal_Change,23,Girl,different,0,1,,,
23,Linguistic_List2b_Goal_Change,24,Fairy,different,0,1,,,
23,Linguistic_List2b_Goal_Change,25,Helicopter,same,0,1,,,
23,Linguistic_List2b_Goal_Change,26,Snake,different,1,1,,,
23,Linguistic_List2b_Goal_Change,27,Car,same,0,1,,,
23,Linguistic_List2b_Goal_Change,28,Beetle,different,1,1,,,
24,NonLinguistic_List2a_Goal_Change,1,Beetle,same,,,,,
24,NonLinguistic_List2a_Goal_Change,2,Car,same,,,,,
24,NonLinguistic_List2a_Goal_Change,3,Snake,different,,,,,
24,NonLinguistic_List2a_Goal_Change,4,Helicopter,same,,,,,
24,NonLinguistic_List2a_Goal_Change,5,Fairy,same,,,,,
24,NonLinguistic_List2a_Goal_Change,6,Girl,same,,,,,
24,NonLinguistic_List2a_Goal_Change,7,Horse,different,,,,,
24,NonLinguistic_List2a_Goal_Change,8,Oldlady,same,,,,,
24,NonLinguistic_List2a_Goal_Change,9,Hamster,different,,,,,
24,NonLinguistic_List2a_Goal_Change,10,Ghost,same,,,,,
24,NonLinguistic_List2a_Goal_Change,11,Butterfly,same,,,,,
24,NonLinguistic_List2a_Goal_Change,12,Cow,same,,,,,
24,NonLinguistic_List2a_Goal_Change,13,Chicken,different,,,,,
24,NonLinguistic_List2a_Goal_Change,14,Man,same,,,,,
24,NonLinguistic_List2a_Goal_Change,15,Pigeon,same,,,,,
24,NonLinguistic_List2a_Goal_Change,16,Police,same,,,,,
24,NonLinguistic_List2a_Goal_Change,17,Pig,different,,,,,
24,NonLinguistic_List2a_Goal_Change,18,Cat,same,,,,,
24,NonLinguistic_List2a_Goal_Change,19,Witch,different,,,,,
24,NonLinguistic_List2a_Goal_Change,20,Farmer,same,,,,,
24,NonLinguistic_List2a_Goal_Change,21,Bunny,same,,,,,
24,NonLinguistic_List2a_Goal_Change,22,Turtle,same,,,,,
24,NonLinguistic_List2a_Goal_Change,23,Boy,same,,,,,
24,NonLinguistic_List2a_Goal_Change,24,Spider,different,,,,,
24,NonLinguistic_List2a_Goal_Change,25,Frog,different,,,,,
24,NonLinguistic_List2a_Goal_Change,26,Squirrel,different,,,,,
24,NonLinguistic_List2a_Goal_Change,27,Dog,same,,,,,
24,NonLinguistic_List2a_Goal_Change,28,Dolphin,same,,,,,
25,Linguistic_List2b_Goal_Change,1,Dolphin,same,1,1,No source-goal construal. a dolphin jumped out of the water but there was a windmill in the water. there is also sand with a palm tree,,
25,Linguistic_List2b_Goal_Change,2,Dog,same,0,1,,,
25,Linguistic_List2b_Goal_Change,3,Squirrel,same,1,1,,,
25,Linguistic_List2b_Goal_Change,4,Frog,different,1,1,,,
25,Linguistic_List2b_Goal_Change,5,Spider,different,1,1,,,
25,Linguistic_List2b_Goal_Change,6,Boy,same,0,1,,,
25,Linguistic_List2b_Goal_Change,7,Turtle,different,1,1,,,
25,Linguistic_List2b_Goal_Change,8,Bunny,different,1,1,,,
25,Linguistic_List2b_Goal_Change,9,Farmer,same,0,1,,,
25,Linguistic_List2b_Goal_Change,10,Witch,different,1,1,,,
25,Linguistic_List2b_Goal_Change,11,Cat,same,0,1,,,
25,Linguistic_List2b_Goal_Change,12,Pig,same,1,0,,,
25,Linguistic_List2b_Goal_Change,13,Police,same,0,1,,,
25,Linguistic_List2b_Goal_Change,14,Pigeon,same,1,1,,,
25,Linguistic_List2b_Goal_Change,15,Man,same,0,1,,,
25,Linguistic_List2b_Goal_Change,16,Chicken,same,1,1,,,
25,Linguistic_List2b_Goal_Change,17,Cow,same,0,1,,,
25,Linguistic_List2b_Goal_Change,18,Butterfly,different,1,1,,,
25,Linguistic_List2b_Goal_Change,19,Ghost,same,0,1,,,
25,Linguistic_List2b_Goal_Change,20,Hamster,same,1,1,,,
25,Linguistic_List2b_Goal_Change,21,Oldlady,same,0,1,,,
25,Linguistic_List2b_Goal_Change,22,Horse,different,1,1,,,
25,Linguistic_List2b_Goal_Change,23,Girl,different,0,1,,,
25,Linguistic_List2b_Goal_Change,24,Fairy,different,1,1,,,
25,Linguistic_List2b_Goal_Change,25,Helicopter,same,0,1,,,
25,Linguistic_List2b_Goal_Change,26,Snake,same,1,1,,,
25,Linguistic_List2b_Goal_Change,27,Car,same,0,1,,,
25,Linguistic_List2b_Goal_Change,28,Beetle,different,1,1,,,
26,NonLinguistic_List2b_Goal_Change,1,Dolphin,same,,,,,
26,NonLinguistic_List2b_Goal_Change,2,Dog,same,,,,,
26,NonLinguistic_List2b_Goal_Change,3,Squirrel,same,,,,,
26,NonLinguistic_List2b_Goal_Change,4,Frog,same,,,,,
26,NonLinguistic_List2b_Goal_Change,5,Spider,different,,,,,
26,NonLinguistic_List2b_Goal_Change,6,Boy,same,,,,,
26,NonLinguistic_List2b_Goal_Change,7,Turtle,same,,,,,
26,NonLinguistic_List2b_Goal_Change,8,Bunny,different,,,,,
26,NonLinguistic_List2b_Goal_Change,9,Farmer,same,,,,,
26,NonLinguistic_List2b_Goal_Change,10,Witch,different,,,,,
26,NonLinguistic_List2b_Goal_Change,11,Cat,same,,,,,
26,NonLinguistic_List2b_Goal_Change,12,Pig,different,,,,,
26,NonLinguistic_List2b_Goal_Change,13,Police,same,,,,,
26,NonLinguistic_List2b_Goal_Change,14,Pigeon,same,,,,,
26,NonLinguistic_List2b_Goal_Change,15,Man,different,,,,,
26,NonLinguistic_List2b_Goal_Change,16,Chicken,same,,,,,
26,NonLinguistic_List2b_Goal_Change,17,Cow,same,,,,,
26,NonLinguistic_List2b_Goal_Change,18,Butterfly,different,,,,,
26,NonLinguistic_List2b_Goal_Change,19,Ghost,same,,,,,
26,NonLinguistic_List2b_Goal_Change,20,Hamster,different,,,,,
26,NonLinguistic_List2b_Goal_Change,21,Oldlady,same,,,,,
26,NonLinguistic_List2b_Goal_Change,22,Horse,different,,,,,
26,NonLinguistic_List2b_Goal_Change,23,Girl,same,,,,,
26,NonLinguistic_List2b_Goal_Change,24,Fairy,same,,,,,
26,NonLinguistic_List2b_Goal_Change,25,Helicopter,same,,,,,
26,NonLinguistic_List2b_Goal_Change,26,Snake,different,,,,,
26,NonLinguistic_List2b_Goal_Change,27,Car,same,,,,,
26,NonLinguistic_List2b_Goal_Change,28,Beetle,different,,,,,
27,Linguistic_List1b_Source_Change,1,Dolphin,same,1,1,,,
27,Linguistic_List1b_Source_Change,2,Dog,same,0,1,,,
27,Linguistic_List1b_Source_Change,3,Squirrel,different,1,1,,,
27,Linguistic_List1b_Source_Change,4,Frog,same,1,1,,,
27,Linguistic_List1b_Source_Change,5,Spider,different,0,1,,,
27,Linguistic_List1b_Source_Change,6,Boy,same,0,1,,,
27,Linguistic_List1b_Source_Change,7,Turtle,same,1,1,,,
27,Linguistic_List1b_Source_Change,8,Bunny,different,1,1,,,
27,Linguistic_List1b_Source_Change,9,Farmer,same,0,1,,,
27,Linguistic_List1b_Source_Change,10,Witch,different,1,1,,,
27,Linguistic_List1b_Source_Change,11,Cat,same,0,1,,,
27,Linguistic_List1b_Source_Change,12,Pig,same,1,1,,,
27,Linguistic_List1b_Source_Change,13,Police,same,0,1,,,
27,Linguistic_List1b_Source_Change,14,Pigeon,different,1,1,,,
27,Linguistic_List1b_Source_Change,15,Man,same,0,1,,,
27,Linguistic_List1b_Source_Change,16,Chicken,different,1,1,,,
27,Linguistic_List1b_Source_Change,17,Cow,same,0,1,,,
27,Linguistic_List1b_Source_Change,18,Butterfly,different,1,1,,,
27,Linguistic_List1b_Source_Change,19,Ghost,same,0,1,,,
27,Linguistic_List1b_Source_Change,20,Hamster,same,1,1,,,
27,Linguistic_List1b_Source_Change,21,Oldlady,same,0,1,,,
27,Linguistic_List1b_Source_Change,22,Horse,same,1,1,,,
27,Linguistic_List1b_Source_Change,23,Girl,same,0,1,,,
27,Linguistic_List1b_Source_Change,24,Fairy,different,1,1,,,
27,Linguistic_List1b_Source_Change,25,Helicopter,same,0,1,,,
27,Linguistic_List1b_Source_Change,26,Snake,different,1,1,,,
27,Linguistic_List1b_Source_Change,27,Car,same,0,1,,,
27,Linguistic_List1b_Source_Change,28,Beetle,same,1,1,,,
28,NonLinguistic_List2b_Source_Change,1,Dolphin,same,,,,,
28,NonLinguistic_List2b_Source_Change,2,Dog,same,,,,,
28,NonLinguistic_List2b_Source_Change,3,Squirrel,same,,,,,
28,NonLinguistic_List2b_Source_Change,4,Frog,same,,,,,
28,NonLinguistic_List2b_Source_Change,5,Spider,same,,,,,
28,NonLinguistic_List2b_Source_Change,6,Boy,same,,,,,
28,NonLinguistic_List2b_Source_Change,7,Turtle,same,,,,,
28,NonLinguistic_List2b_Source_Change,8,Bunny,same,,,,,
28,NonLinguistic_List2b_Source_Change,9,Farmer,same,,,,,
28,NonLinguistic_List2b_Source_Change,10,Witch,same,,,,,
28,NonLinguistic_List2b_Source_Change,11,Cat,same,,,,,
28,NonLinguistic_List2b_Source_Change,12,Pig,same,,,,,
28,NonLinguistic_List2b_Source_Change,13,Police,same,,,,,
28,NonLinguistic_List2b_Source_Change,14,Pigeon,same,,,,,
28,NonLinguistic_List2b_Source_Change,15,Man,different,,,,,
28,NonLinguistic_List2b_Source_Change,16,Chicken,different,,,,,
